,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,10.628000259399414,10.777999877929688,10.619999885559082,10.706000328063965
1,2024-01-08 00:00:00+01:00,10.706000328063965,10.734000205993652,10.619999885559082,10.687999725341797
2,2024-01-09 00:00:00+01:00,10.699999809265137,10.708000183105469,10.51200008392334,10.529999732971191
3,2024-01-10 00:00:00+01:00,10.5,10.57800006866455,10.48799991607666,10.543999671936035
4,2024-01-11 00:00:00+01:00,10.574000358581543,10.673999786376953,10.517999649047852,10.541999816894531
5,2024-01-12 00:00:00+01:00,10.569999694824219,10.767999649047852,10.543999671936035,10.767999649047852
6,2024-01-15 00:00:00+01:00,10.968000411987305,11.026000022888184,10.904000282287598,11.0
7,2024-01-16 00:00:00+01:00,11.050000190734863,11.092000007629395,10.973999977111816,11.092000007629395
8,2024-01-17 00:00:00+01:00,11.100000381469727,11.208000183105469,11.04800033569336,11.208000183105469
9,2024-01-18 00:00:00+01:00,11.144000053405762,11.204000473022461,11.081999778747559,11.161999702453613
10,2024-01-19 00:00:00+01:00,11.194000244140625,11.227999687194824,11.173999786376953,11.204000473022461
11,2024-01-22 00:00:00+01:00,11.210000038146973,11.27400016784668,11.170000076293945,11.227999687194824
12,2024-01-23 00:00:00+01:00,11.227999687194824,11.315999984741211,11.211999893188477,11.29800033569336
13,2024-01-24 00:00:00+01:00,11.359999656677246,11.369999885559082,11.23799991607666,11.253999710083008
14,2024-01-25 00:00:00+01:00,11.251999855041504,11.253999710083008,11.156000137329102,11.22599983215332
15,2024-01-26 00:00:00+01:00,11.196000099182129,11.227999687194824,11.119999885559082,11.17199993133545
16,2024-01-29 00:00:00+01:00,11.178000450134277,11.197999954223633,10.977999687194824,11.045999526977539
17,2024-01-30 00:00:00+01:00,11.055999755859375,11.095999717712402,10.97599983215332,11.0
18,2024-01-31 00:00:00+01:00,11.015999794006348,11.039999961853027,10.916000366210938,10.998000144958496
19,2024-02-01 00:00:00+01:00,11.062000274658203,11.145999908447266,10.911999702453613,10.9399995803833
20,2024-02-02 00:00:00+01:00,10.977999687194824,11.039999961853027,10.932000160217285,10.958000183105469
21,2024-02-05 00:00:00+01:00,10.946000099182129,10.970000267028809,10.814000129699707,10.869999885559082
