,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,14.170000076293945,14.475000381469727,14.0,14.375
1,2024-01-08 00:00:00+01:00,14.260000228881836,14.59000015258789,14.175000190734863,14.545000076293945
2,2024-01-09 00:00:00+01:00,14.645000457763672,15.015000343322754,14.319999694824219,14.824999809265137
3,2024-01-10 00:00:00+01:00,14.399999618530273,14.675000190734863,14.15999984741211,14.234999656677246
4,2024-01-11 00:00:00+01:00,14.324999809265137,14.5600004196167,14.100000381469727,14.114999771118164
5,2024-01-12 00:00:00+01:00,14.114999771118164,14.345000267028809,13.505000114440918,13.625
6,2024-01-15 00:00:00+01:00,13.3100004196167,13.414999961853027,13.109999656677246,13.279999732971191
7,2024-01-16 00:00:00+01:00,13.255000114440918,13.399999618530273,13.074999809265137,13.114999771118164
8,2024-01-17 00:00:00+01:00,13.199999809265137,13.664999961853027,12.925000190734863,13.100000381469727
9,2024-01-18 00:00:00+01:00,13.100000381469727,13.404999732971191,13.010000228881836,13.300000190734863
10,2024-01-19 00:00:00+01:00,13.234999656677246,13.359999656677246,12.895000457763672,13.114999771118164
11,2024-01-22 00:00:00+01:00,13.484999656677246,13.90999984741211,13.199999809265137,13.199999809265137
12,2024-01-23 00:00:00+01:00,13.305000305175781,13.574999809265137,13.244999885559082,13.5600004196167
13,2024-01-24 00:00:00+01:00,13.779999732971191,14.15999984741211,13.760000228881836,14.154999732971191
14,2024-01-25 00:00:00+01:00,14.005000114440918,14.145000457763672,13.779999732971191,13.779999732971191
15,2024-01-26 00:00:00+01:00,13.829999923706055,13.829999923706055,13.0600004196167,13.0600004196167
16,2024-01-29 00:00:00+01:00,12.949999809265137,13.024999618530273,12.53499984741211,12.954999923706055
17,2024-01-30 00:00:00+01:00,13.0,13.0600004196167,12.5649995803833,12.739999771118164
18,2024-01-31 00:00:00+01:00,12.65999984741211,12.854999542236328,12.59000015258789,12.614999771118164
19,2024-02-01 00:00:00+01:00,12.475000381469727,12.635000228881836,12.154999732971191,12.220000267028809
20,2024-02-02 00:00:00+01:00,12.324999809265137,12.779999732971191,12.305000305175781,12.305000305175781
21,2024-02-05 00:00:00+01:00,12.220000267028809,12.444999694824219,12.119999885559082,12.199999809265137
