,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,24.18000030517578,24.610000610351562,24.079999923706055,24.454999923706055
1,2024-01-08 00:00:00+01:00,24.360000610351562,24.704999923706055,24.360000610351562,24.684999465942383
2,2024-01-09 00:00:00+01:00,24.71500015258789,24.78499984741211,24.524999618530273,24.75
3,2024-01-10 00:00:00+01:00,24.604999542236328,24.7549991607666,24.34000015258789,24.424999237060547
4,2024-01-11 00:00:00+01:00,24.4950008392334,24.524999618530273,23.434999465942383,23.53499984741211
5,2024-01-12 00:00:00+01:00,23.719999313354492,23.934999465942383,23.440000534057617,23.440000534057617
6,2024-01-15 00:00:00+01:00,23.395000457763672,23.5,23.25,23.344999313354492
7,2024-01-16 00:00:00+01:00,23.170000076293945,23.2450008392334,22.96500015258789,23.200000762939453
8,2024-01-17 00:00:00+01:00,22.899999618530273,22.93000030517578,22.565000534057617,22.920000076293945
9,2024-01-18 00:00:00+01:00,22.834999084472656,23.3799991607666,22.75,23.174999237060547
10,2024-01-19 00:00:00+01:00,23.315000534057617,23.40999984741211,23.104999542236328,23.139999389648438
11,2024-01-22 00:00:00+01:00,23.450000762939453,23.684999465942383,23.295000076293945,23.3700008392334
12,2024-01-23 00:00:00+01:00,23.440000534057617,23.520000457763672,23.31999969482422,23.450000762939453
13,2024-01-24 00:00:00+01:00,23.719999313354492,23.75,23.559999465942383,23.68000030517578
14,2024-01-25 00:00:00+01:00,23.6299991607666,23.6299991607666,23.415000915527344,23.56999969482422
15,2024-01-26 00:00:00+01:00,23.610000610351562,23.950000762939453,23.565000534057617,23.75
16,2024-01-29 00:00:00+01:00,23.834999084472656,24.010000228881836,23.604999542236328,23.65999984741211
17,2024-01-30 00:00:00+01:00,23.790000915527344,23.924999237060547,23.645000457763672,23.795000076293945
18,2024-01-31 00:00:00+01:00,23.860000610351562,24.139999389648438,23.709999084472656,23.959999084472656
19,2024-02-01 00:00:00+01:00,23.209999084472656,23.559999465942383,22.774999618530273,23.0
20,2024-02-02 00:00:00+01:00,23.200000762939453,23.329999923706055,23.014999389648438,23.104999542236328
21,2024-02-05 00:00:00+01:00,23.329999923706055,23.44499969482422,22.625,22.764999389648438
