,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,31.799999237060547,31.90999984741211,31.34000015258789,31.760000228881836
1,2024-01-08 00:00:00+01:00,31.780000686645508,32.2400016784668,31.540000915527344,32.2400016784668
2,2024-01-09 00:00:00+01:00,32.2400016784668,32.279998779296875,30.739999771118164,31.639999389648438
3,2024-01-10 00:00:00+01:00,31.59000015258789,31.670000076293945,31.100000381469727,31.350000381469727
4,2024-01-11 00:00:00+01:00,31.6299991607666,31.729999542236328,30.93000030517578,31.010000228881836
5,2024-01-12 00:00:00+01:00,31.079999923706055,31.110000610351562,30.739999771118164,30.950000762939453
6,2024-01-15 00:00:00+01:00,30.829999923706055,30.889999389648438,30.770000457763672,30.860000610351562
7,2024-01-16 00:00:00+01:00,30.579999923706055,30.729999542236328,30.350000381469727,30.520000457763672
8,2024-01-17 00:00:00+01:00,30.290000915527344,30.459999084472656,30.09000015258789,30.399999618530273
9,2024-01-18 00:00:00+01:00,30.329999923706055,30.68000030517578,30.219999313354492,30.520000457763672
10,2024-01-19 00:00:00+01:00,30.729999542236328,30.850000381469727,30.360000610351562,30.56999969482422
11,2024-01-22 00:00:00+01:00,30.709999084472656,31.0,30.6299991607666,30.850000381469727
12,2024-01-23 00:00:00+01:00,30.90999984741211,31.0,30.6299991607666,30.829999923706055
13,2024-01-24 00:00:00+01:00,31.18000030517578,31.219999313354492,30.81999969482422,30.84000015258789
14,2024-01-25 00:00:00+01:00,30.75,31.139999389648438,30.639999389648438,31.139999389648438
15,2024-01-26 00:00:00+01:00,31.049999237060547,31.5,31.010000228881836,31.25
16,2024-01-29 00:00:00+01:00,31.229999542236328,31.260000228881836,30.969999313354492,31.079999923706055
17,2024-01-30 00:00:00+01:00,31.299999237060547,31.399999618530273,30.059999465942383,30.81999969482422
18,2024-01-31 00:00:00+01:00,30.81999969482422,30.969999313354492,30.540000915527344,30.81999969482422
19,2024-02-01 00:00:00+01:00,30.6299991607666,30.850000381469727,30.520000457763672,30.610000610351562
20,2024-02-02 00:00:00+01:00,30.790000915527344,30.93000030517578,30.649999618530273,30.649999618530273
21,2024-02-05 00:00:00+01:00,30.68000030517578,30.790000915527344,30.399999618530273,30.56999969482422
