,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,138.25999450683594,140.16000366210938,138.13999938964844,139.6999969482422
1,2024-01-08 00:00:00+01:00,141.5,143.5800018310547,140.66000366210938,143.1999969482422
2,2024-01-09 00:00:00+01:00,144.75999450683594,144.77999877929688,142.44000244140625,143.1199951171875
3,2024-01-10 00:00:00+01:00,142.97999572753906,144.63999938964844,142.83999633789062,144.0399932861328
4,2024-01-11 00:00:00+01:00,144.72000122070312,145.22000122070312,143.66000366210938,143.8800048828125
5,2024-01-12 00:00:00+01:00,145.8000030517578,149.1999969482422,145.6199951171875,149.1999969482422
6,2024-01-15 00:00:00+01:00,148.5800018310547,148.83999633789062,147.97999572753906,148.02000427246094
7,2024-01-16 00:00:00+01:00,147.60000610351562,148.5800018310547,146.6999969482422,147.66000366210938
8,2024-01-17 00:00:00+01:00,146.39999389648438,147.3800048828125,145.94000244140625,147.0399932861328
9,2024-01-18 00:00:00+01:00,147.25999450683594,150.24000549316406,147.0,150.0399932861328
10,2024-01-19 00:00:00+01:00,150.0,150.47999572753906,148.16000366210938,148.83999633789062
11,2024-01-22 00:00:00+01:00,149.97999572753906,150.6199951171875,149.33999633789062,150.0399932861328
12,2024-01-23 00:00:00+01:00,150.5,150.83999633789062,147.1999969482422,148.0
13,2024-01-24 00:00:00+01:00,148.0399932861328,148.27999877929688,144.72000122070312,146.74000549316406
14,2024-01-25 00:00:00+01:00,148.0399932861328,149.02000427246094,147.1199951171875,148.47999572753906
15,2024-01-26 00:00:00+01:00,148.55999755859375,149.39999389648438,148.24000549316406,149.27999877929688
16,2024-01-29 00:00:00+01:00,149.60000610351562,150.13999938964844,148.83999633789062,149.0800018310547
17,2024-01-30 00:00:00+01:00,150.0,151.39999389648438,149.4199981689453,149.86000061035156
18,2024-01-31 00:00:00+01:00,150.0,150.13999938964844,147.44000244140625,147.8000030517578
19,2024-02-01 00:00:00+01:00,147.22000122070312,147.94000244140625,146.89999389648438,147.39999389648438
20,2024-02-02 00:00:00+01:00,148.4199981689453,149.66000366210938,148.0,149.3000030517578
21,2024-02-05 00:00:00+01:00,149.13999938964844,149.9199981689453,148.44000244140625,149.05999755859375
