,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,173.97999572753906,173.97999572753906,171.10000610351562,173.10000610351562
1,2024-01-08 00:00:00+01:00,172.47999572753906,174.25999450683594,171.6199951171875,174.22000122070312
2,2024-01-09 00:00:00+01:00,174.0,174.22000122070312,172.33999633789062,173.9199981689453
3,2024-01-10 00:00:00+01:00,174.97999572753906,175.0,173.16000366210938,174.17999267578125
4,2024-01-11 00:00:00+01:00,175.39999389648438,176.72000122070312,174.27999877929688,174.5
5,2024-01-12 00:00:00+01:00,175.9600067138672,178.6199951171875,175.82000732421875,178.4199981689453
6,2024-01-15 00:00:00+01:00,177.39999389648438,177.60000610351562,175.36000061035156,175.83999633789062
7,2024-01-16 00:00:00+01:00,174.52000427246094,176.60000610351562,173.4600067138672,176.39999389648438
8,2024-01-17 00:00:00+01:00,174.13999938964844,175.32000732421875,173.27999877929688,175.32000732421875
9,2024-01-18 00:00:00+01:00,175.0,178.8800048828125,175.0,178.52000427246094
10,2024-01-19 00:00:00+01:00,180.36000061035156,180.74000549316406,177.02000427246094,177.5
11,2024-01-22 00:00:00+01:00,180.75999450683594,181.44000244140625,178.8800048828125,180.0
12,2024-01-23 00:00:00+01:00,181.3000030517578,181.66000366210938,179.22000122070312,179.67999267578125
13,2024-01-24 00:00:00+01:00,180.63999938964844,182.72000122070312,180.5399932861328,182.5
14,2024-01-25 00:00:00+01:00,181.9600067138672,182.97999572753906,180.74000549316406,182.6999969482422
15,2024-01-26 00:00:00+01:00,182.5800018310547,184.52000427246094,180.97999572753906,183.1199951171875
16,2024-01-29 00:00:00+01:00,182.8000030517578,182.86000061035156,180.9199981689453,182.52000427246094
17,2024-01-30 00:00:00+01:00,183.39999389648438,184.9199981689453,183.17999267578125,184.5
18,2024-01-31 00:00:00+01:00,184.17999267578125,185.8000030517578,182.22000122070312,182.89999389648438
19,2024-02-01 00:00:00+01:00,182.82000732421875,187.24000549316406,182.33999633789062,185.6999969482422
20,2024-02-02 00:00:00+01:00,187.27999877929688,189.66000366210938,187.1999969482422,188.6999969482422
21,2024-02-05 00:00:00+01:00,187.8800048828125,188.9600067138672,187.10000610351562,188.0
