,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,16.1299991607666,16.3439998626709,16.025999069213867,16.3439998626709
1,2024-01-08 00:00:00+01:00,16.393999099731445,16.510000228881836,16.34000015258789,16.413999557495117
2,2024-01-09 00:00:00+01:00,16.384000778198242,16.549999237060547,16.347999572753906,16.549999237060547
3,2024-01-10 00:00:00+01:00,16.573999404907227,16.639999389648438,16.50200080871582,16.50200080871582
4,2024-01-11 00:00:00+01:00,16.56399917602539,16.56399917602539,16.275999069213867,16.280000686645508
5,2024-01-12 00:00:00+01:00,16.351999282836914,16.493999481201172,16.003999710083008,16.194000244140625
6,2024-01-15 00:00:00+01:00,16.22599983215332,16.374000549316406,16.06999969482422,16.06999969482422
7,2024-01-16 00:00:00+01:00,16.06999969482422,16.083999633789062,15.675999641418457,15.758000373840332
8,2024-01-17 00:00:00+01:00,15.652000427246094,15.652000427246094,15.331999778747559,15.527999877929688
9,2024-01-18 00:00:00+01:00,15.472000122070312,15.618000030517578,15.307999610900879,15.562000274658203
10,2024-01-19 00:00:00+01:00,15.649999618530273,15.704000473022461,15.51200008392334,15.552000045776367
11,2024-01-22 00:00:00+01:00,15.592000007629395,15.723999977111816,15.501999855041504,15.62600040435791
12,2024-01-23 00:00:00+01:00,15.668000221252441,15.699999809265137,15.223999977111816,15.300000190734863
13,2024-01-24 00:00:00+01:00,15.399999618530273,15.418000221252441,15.118000030517578,15.267999649047852
14,2024-01-25 00:00:00+01:00,15.25,15.265999794006348,15.038000106811523,15.163999557495117
15,2024-01-26 00:00:00+01:00,15.227999687194824,15.293999671936035,14.526000022888184,14.657999992370605
16,2024-01-29 00:00:00+01:00,14.699999809265137,14.793999671936035,14.503999710083008,14.70199966430664
17,2024-01-30 00:00:00+01:00,14.710000038146973,14.833999633789062,14.592000007629395,14.800000190734863
18,2024-01-31 00:00:00+01:00,14.772000312805176,14.881999969482422,14.656000137329102,14.8100004196167
19,2024-02-01 00:00:00+01:00,14.789999961853027,14.789999961853027,14.630000114440918,14.6899995803833
20,2024-02-02 00:00:00+01:00,14.82800006866455,14.843999862670898,14.607999801635742,14.654000282287598
21,2024-02-05 00:00:00+01:00,14.600000381469727,14.895999908447266,14.595999717712402,14.710000038146973
