,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,136.6999969482422,137.85000610351562,136.25,136.6999969482422
1,2024-01-08 00:00:00+01:00,136.5,137.35000610351562,135.5,137.10000610351562
2,2024-01-09 00:00:00+01:00,137.39999389648438,138.75,136.6999969482422,137.1999969482422
3,2024-01-10 00:00:00+01:00,137.39999389648438,138.64999389648438,136.6999969482422,138.39999389648438
4,2024-01-11 00:00:00+01:00,138.5,139.6999969482422,138.3000030517578,138.75
5,2024-01-12 00:00:00+01:00,139.60000610351562,141.85000610351562,139.3000030517578,141.85000610351562
6,2024-01-15 00:00:00+01:00,140.9499969482422,141.0,138.75,138.75
7,2024-01-16 00:00:00+01:00,138.6999969482422,139.75,138.0500030517578,138.8000030517578
8,2024-01-17 00:00:00+01:00,138.8000030517578,139.1999969482422,137.85000610351562,138.3000030517578
9,2024-01-18 00:00:00+01:00,136.0,137.39999389648438,133.0500030517578,136.4499969482422
10,2024-01-19 00:00:00+01:00,136.64999389648438,137.39999389648438,133.0,133.0
11,2024-01-22 00:00:00+01:00,133.60000610351562,134.85000610351562,132.8000030517578,134.5500030517578
12,2024-01-23 00:00:00+01:00,134.39999389648438,134.9499969482422,132.14999389648438,134.14999389648438
13,2024-01-24 00:00:00+01:00,133.39999389648438,134.5,132.4499969482422,134.5
14,2024-01-25 00:00:00+01:00,135.0,135.6999969482422,134.64999389648438,135.1999969482422
15,2024-01-26 00:00:00+01:00,135.0,135.8000030517578,134.5500030517578,135.0
16,2024-01-29 00:00:00+01:00,135.3000030517578,138.0500030517578,135.3000030517578,137.1999969482422
17,2024-01-30 00:00:00+01:00,136.75,137.8000030517578,135.85000610351562,136.89999389648438
18,2024-01-31 00:00:00+01:00,137.25,137.25,135.10000610351562,135.35000610351562
19,2024-02-01 00:00:00+01:00,135.35000610351562,136.10000610351562,134.64999389648438,135.14999389648438
20,2024-02-02 00:00:00+01:00,135.64999389648438,136.25,135.1999969482422,135.64999389648438
21,2024-02-05 00:00:00+01:00,136.0,136.1999969482422,134.5500030517578,134.9499969482422
