,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,690.7000122070312,694.0999755859375,680.5999755859375,688.9000244140625
1,2024-01-08 00:00:00+01:00,687.5,691.2999877929688,679.0999755859375,691.2999877929688
2,2024-01-09 00:00:00+01:00,691.2999877929688,695.5,679.7999877929688,680.7000122070312
3,2024-01-10 00:00:00+01:00,683.9000244140625,688.5,680.7999877929688,683.0
4,2024-01-11 00:00:00+01:00,688.9000244140625,690.0,672.0,672.2000122070312
5,2024-01-12 00:00:00+01:00,660.0,669.9000244140625,647.5999755859375,669.9000244140625
6,2024-01-15 00:00:00+01:00,669.5999755859375,671.7999877929688,665.9000244140625,669.2000122070312
7,2024-01-16 00:00:00+01:00,664.2000122070312,667.0,661.0999755859375,666.2999877929688
8,2024-01-17 00:00:00+01:00,656.4000244140625,658.7000122070312,644.0,647.4000244140625
9,2024-01-18 00:00:00+01:00,670.0,673.7000122070312,655.7999877929688,663.4000244140625
10,2024-01-19 00:00:00+01:00,668.2000122070312,669.0999755859375,653.5,659.4000244140625
11,2024-01-22 00:00:00+01:00,667.0,670.2999877929688,659.0,662.9000244140625
12,2024-01-23 00:00:00+01:00,670.0,671.7000122070312,664.5,670.4000244140625
13,2024-01-24 00:00:00+01:00,669.5999755859375,689.4000244140625,669.5,683.4000244140625
14,2024-01-25 00:00:00+01:00,685.0,689.0,677.0,685.2999877929688
15,2024-01-26 00:00:00+01:00,732.0,779.9000244140625,728.7999877929688,773.0999755859375
16,2024-01-29 00:00:00+01:00,769.5,779.5999755859375,767.7999877929688,776.2999877929688
17,2024-01-30 00:00:00+01:00,778.0999755859375,785.7999877929688,774.4000244140625,782.0
18,2024-01-31 00:00:00+01:00,780.0,781.4000244140625,770.0999755859375,773.5999755859375
19,2024-02-01 00:00:00+01:00,768.2000122070312,775.4000244140625,765.2000122070312,770.5999755859375
20,2024-02-02 00:00:00+01:00,772.5,783.0999755859375,772.5,778.0999755859375
21,2024-02-05 00:00:00+01:00,776.7000122070312,780.7000122070312,774.2999877929688,780.7000122070312
