,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,372.27484653494525,375.2874363913395,366.7929656982326,373.7564392089844
1,2024-01-08 00:00:00+01:00,372.62055490052353,380.7199401855469,369.50921633553673,380.7199401855469
2,2024-01-09 00:00:00+01:00,383.73249769210815,384.22636191050213,377.55919496218365,379.2877197265625
3,2024-01-10 00:00:00+01:00,378.25062125347245,381.6582663135365,374.94172492375344,377.0159606933594
4,2024-01-11 00:00:00+01:00,377.9049004430562,380.5223747338294,365.1632098225704,366.59539794921875
5,2024-01-12 00:00:00+01:00,351.9276128497055,363.9285368873207,349.80400284253693,362.20001220703125
6,2024-01-15 00:00:00+01:00,359.95001220703125,364.6499938964844,359.29998779296875,362.45001220703125
7,2024-01-16 00:00:00+01:00,358.29998779296875,360.5,356.29998779296875,358.70001220703125
8,2024-01-17 00:00:00+01:00,350.8500061035156,353.6000061035156,343.3999938964844,346.1000061035156
9,2024-01-18 00:00:00+01:00,358.0,362.0,349.79998779296875,353.6000061035156
10,2024-01-19 00:00:00+01:00,354.54998779296875,356.0,348.04998779296875,350.5
11,2024-01-22 00:00:00+01:00,355.3999938964844,360.20001220703125,349.75,353.8500061035156
12,2024-01-23 00:00:00+01:00,357.20001220703125,361.1000061035156,354.70001220703125,360.0
13,2024-01-24 00:00:00+01:00,366.29998779296875,369.8500061035156,360.54998779296875,364.75
14,2024-01-25 00:00:00+01:00,362.95001220703125,363.8500061035156,358.1499938964844,361.0
15,2024-01-26 00:00:00+01:00,371.54998779296875,389.79998779296875,371.29998779296875,384.79998779296875
16,2024-01-29 00:00:00+01:00,382.70001220703125,385.79998779296875,378.95001220703125,384.8500061035156
17,2024-01-30 00:00:00+01:00,386.04998779296875,387.3999938964844,381.3500061035156,385.8999938964844
18,2024-01-31 00:00:00+01:00,385.8999938964844,386.0,380.8999938964844,383.25
19,2024-02-01 00:00:00+01:00,379.04998779296875,382.70001220703125,376.8500061035156,378.3500061035156
20,2024-02-02 00:00:00+01:00,378.0,384.29998779296875,376.3500061035156,376.6000061035156
21,2024-02-05 00:00:00+01:00,377.3999938964844,386.79998779296875,377.0,384.1499938964844
