,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,28.59000015258789,28.850000381469727,28.350000381469727,28.850000381469727
1,2024-01-08 00:00:00+01:00,28.850000381469727,28.93000030517578,28.579999923706055,28.90999984741211
2,2024-01-09 00:00:00+01:00,28.969999313354492,29.079999923706055,28.780000686645508,28.989999771118164
3,2024-01-10 00:00:00+01:00,28.940000534057617,28.950000762939453,28.700000762939453,28.8799991607666
4,2024-01-11 00:00:00+01:00,29.059999465942383,29.100000381469727,28.540000915527344,28.540000915527344
5,2024-01-12 00:00:00+01:00,28.700000762939453,29.299999237060547,28.690000534057617,29.25
6,2024-01-15 00:00:00+01:00,29.010000228881836,29.239999771118164,28.979999542236328,29.110000610351562
7,2024-01-16 00:00:00+01:00,29.0,29.020000457763672,28.59000015258789,28.920000076293945
8,2024-01-17 00:00:00+01:00,28.600000381469727,28.6200008392334,28.200000762939453,28.40999984741211
9,2024-01-18 00:00:00+01:00,28.280000686645508,28.559999465942383,28.200000762939453,28.389999389648438
10,2024-01-19 00:00:00+01:00,28.5,28.709999084472656,28.5,28.59000015258789
11,2024-01-22 00:00:00+01:00,28.760000228881836,29.229999542236328,28.760000228881836,29.059999465942383
12,2024-01-23 00:00:00+01:00,29.0,29.170000076293945,28.729999542236328,29.049999237060547
13,2024-01-24 00:00:00+01:00,29.450000762939453,29.549999237060547,29.1299991607666,29.1299991607666
14,2024-01-25 00:00:00+01:00,29.079999923706055,29.34000015258789,28.760000228881836,29.290000915527344
15,2024-01-26 00:00:00+01:00,29.399999618530273,29.81999969482422,29.360000610351562,29.75
16,2024-01-29 00:00:00+01:00,30.15999984741211,30.420000076293945,29.709999084472656,29.860000610351562
17,2024-01-30 00:00:00+01:00,29.84000015258789,30.190000534057617,29.760000228881836,30.15999984741211
18,2024-01-31 00:00:00+01:00,30.200000762939453,30.350000381469727,29.989999771118164,30.270000457763672
19,2024-02-01 00:00:00+01:00,30.139999389648438,30.459999084472656,29.969999313354492,30.06999969482422
20,2024-02-02 00:00:00+01:00,30.25,30.389999389648438,29.989999771118164,30.020000457763672
21,2024-02-05 00:00:00+01:00,29.93000030517578,30.280000686645508,29.899999618530273,30.200000762939453
