,Date,Open,High,Low,Close
0,2024-01-05 00:00:00+01:00,16.65999984741211,16.7450008392334,16.545000076293945,16.709999084472656
1,2024-01-08 00:00:00+01:00,16.649999618530273,16.729999542236328,16.5049991607666,16.71500015258789
2,2024-01-09 00:00:00+01:00,16.709999084472656,16.729999542236328,16.59000015258789,16.639999389648438
3,2024-01-10 00:00:00+01:00,16.575000762939453,16.600000381469727,16.44499969482422,16.489999771118164
4,2024-01-11 00:00:00+01:00,16.600000381469727,16.614999771118164,16.34000015258789,16.34000015258789
5,2024-01-12 00:00:00+01:00,16.40999984741211,16.530000686645508,16.30500030517578,16.485000610351562
6,2024-01-15 00:00:00+01:00,16.59000015258789,16.684999465942383,16.579999923706055,16.6299991607666
7,2024-01-16 00:00:00+01:00,16.565000534057617,16.610000610351562,16.450000762939453,16.450000762939453
8,2024-01-17 00:00:00+01:00,16.364999771118164,16.395000457763672,16.079999923706055,16.395000457763672
9,2024-01-18 00:00:00+01:00,16.325000762939453,16.469999313354492,16.264999389648438,16.28499984741211
10,2024-01-19 00:00:00+01:00,16.295000076293945,16.350000381469727,15.529999732971191,15.609999656677246
11,2024-01-22 00:00:00+01:00,15.699999809265137,15.989999771118164,15.65999984741211,15.920000076293945
12,2024-01-23 00:00:00+01:00,15.904999732971191,15.944999694824219,15.675000190734863,15.725000381469727
13,2024-01-24 00:00:00+01:00,15.880000114440918,15.904999732971191,15.625,15.864999771118164
14,2024-01-25 00:00:00+01:00,15.890000343322754,16.06999969482422,15.845000267028809,15.994999885559082
15,2024-01-26 00:00:00+01:00,16.05500030517578,16.350000381469727,16.05500030517578,16.149999618530273
16,2024-01-29 00:00:00+01:00,16.149999618530273,16.190000534057617,15.800000190734863,15.895000457763672
17,2024-01-30 00:00:00+01:00,15.854999542236328,15.895000457763672,15.520000457763672,15.770000457763672
18,2024-01-31 00:00:00+01:00,15.850000381469727,15.925000190734863,15.770000457763672,15.819999694824219
19,2024-02-01 00:00:00+01:00,15.760000228881836,15.899999618530273,15.630000114440918,15.71500015258789
20,2024-02-02 00:00:00+01:00,15.725000381469727,16.020000457763672,15.725000381469727,15.925000190734863
21,2024-02-05 00:00:00+01:00,15.949999809265137,16.104999542236328,15.835000038146973,15.850000381469727
